DateAndTime,Temperature,WindSpeed,WindDirection,BarometricPressure,Visibility,Clouds,Humidity
2012-07-27 18:00:00,22.2,2,320,1011.6,97.0,2.0,40
2012-07-27 21:00:00,17.6,1,330,1012.6,97.0,0.0,54
2012-07-28 00:00:00,13.4,1,230,1011.5,97.0,2.0,61
2012-07-28 03:00:00,17.4,1,230,1011.8,98.0,2.0,47
2012-07-28 06:00:00,27.7,1,350,1010.3,98.0,2.0,30
2012-07-28 09:00:00,30.8,2,300,1009.0,98.0,6.0,23
2012-07-28 12:00:00,31.7,1,320,1007.9,98.0,4.0,22
2012-07-28 15:00:00,31.0,1,320,1007.2,98.0,4.0,26
2012-07-28 18:00:00,20.8,1,80,1011.5,97.0,2.0,49
2012-07-28 21:00:00,17.0,1,300,1011.4,97.0,2.0,57
2012-07-29 00:00:00,20.6,0,0,1007.6,97.0,10.0,58
2012-07-29 03:00:00,21.4,2,340,1008.6,98.0,10.0,54
2012-07-29 06:00:00,25.9,2,60,1007.8,98.0,4.0,45
2012-07-29 09:00:00,29.1,3,330,1006.6,98.0,8.0,25
2012-07-29 12:00:00,29.2,4,330,1006.2,98.0,8.0,23
2012-07-29 15:00:00,27.1,3,60,1006.5,98.0,4.0,46
2012-07-29 18:00:00,24.3,0,0,1008.5,97.0,2.0,52
2012-07-29 21:00:00,22.6,0,0,1008.0,97.0,10.0,50
2012-07-30 00:00:00,15.6,2,50,1008.9,97.0,4.0,83
2012-07-30 03:00:00,17.6,2,40,1008.8,98.0,3.0,70
2012-07-30 06:00:00,20.1,3,50,1009.1,98.0,8.0,55
2012-07-30 09:00:00,19.0,4,300,1009.0,97.0,6.0,61
2012-07-30 12:00:00,18.0,4,300,1008.7,97.0,9.0,69
2012-07-30 15:00:00,18.6,2,350,1008.7,98.0,10.0,66
2012-07-30 18:00:00,20.6,1,60,1008.6,97.0,0.0,64
2012-07-30 21:00:00,17.9,1,340,1009.0,97.0,0.0,72
2012-07-31 00:00:00,13.8,1,310,1010.1,97.0,1.0,71
2012-07-31 03:00:00,14.4,1,330,1010.4,98.0,0.0,72
2012-07-31 06:00:00,20.3,3,330,1009.6,98.0,4.0,50
2012-07-31 09:00:00,22.3,5,320,1008.5,97.0,8.0,35
2012-07-31 12:00:00,23.6,4,340,1007.7,97.0,9.0,34
2012-07-31 15:00:00,24.2,2,330,1007.5,98.0,5.0,33
2012-07-31 18:00:00,17.6,2,330,1009.9,97.0,9.0,65
2012-07-31 21:00:00,16.1,2,350,1009.7,97.0,6.0,65
2012-08-01 00:00:00,14.8,1,310,1008.8,97.0,8.0,66
2012-08-01 03:00:00,16.6,2,330,1009.0,98.0,5.0,59
2012-08-01 06:00:00,24.1,5,330,1007.6,97.0,1.0,35
2012-08-01 09:00:00,27.3,6,340,1007.1,97.0,6.0,28
2012-08-01 12:00:00,27.3,4,350,1007.4,98.0,1.0,35
2012-08-01 15:00:00,27.2,2,330,1008.3,98.0,5.0,35
2012-08-01 18:00:00,16.8,1,210,1008.6,97.0,3.0,66
2012-08-01 21:00:00,16.0,1,310,1008.4,97.0,6.0,61
2012-08-02 00:00:00,18.2,1,330,1013.4,97.0,4.0,69
2012-08-02 03:00:00,19.8,0,0,1014.6,98.0,0.0,56
2012-08-02 06:00:00,26.5,2,320,1014.2,98.0,0.0,43
2012-08-02 09:00:00,29.7,3,350,1013.9,98.0,2.0,29
2012-08-02 12:00:00,31.8,2,20,1013.7,98.0,0.0,27
2012-08-02 15:00:00,30.6,2,340,1013.9,98.0,0.0,28
2012-08-02 18:00:00,22.8,1,330,1010.4,97.0,8.0,57
2012-08-02 21:00:00,20.4,1,350,1011.6,97.0,7.0,63
2012-08-03 00:00:00,15.2,0,0,1017.5,97.0,0.0,68
2012-08-03 03:00:00,19.1,0,0,1017.8,98.0,0.0,61
2012-08-03 06:00:00,30.6,1,300,1016.7,98.0,0.0,33
2012-08-03 09:00:00,35.2,1,140,1015.1,98.0,4.0,23
2012-08-03 12:00:00,35.9,1,330,1014.0,98.0,6.0,23
2012-08-03 15:00:00,34.0,0,0,1013.8,98.0,0.0,22
2012-08-03 18:00:00,23.6,0,0,1015.6,97.0,0.0,47
2012-08-03 21:00:00,19.1,0,0,1016.5,97.0,0.0,59
2012-08-04 00:00:00,17.6,0,0,1015.6,97.0,2.0,60
2012-08-04 03:00:00,20.9,0,0,1015.3,98.0,4.0,51
2012-08-04 06:00:00,34.2,1,310,1013.5,98.0,3.0,20
2012-08-04 09:00:00,35.9,2,190,1012.5,98.0,7.0,17
2012-08-04 12:00:00,37.1,1,320,1011.4,98.0,7.0,17
2012-08-04 15:00:00,35.2,1,330,1010.9,98.0,6.0,22
2012-08-04 18:00:00,23.8,0,0,1014.7,97.0,0.0,44
2012-08-04 21:00:00,19.4,0,0,1015.3,97.0,0.0,55
2012-08-05 00:00:00,21.4,1,30,1013.0,97.0,4.0,57
2012-08-05 03:00:00,22.1,1,80,1013.6,98.0,8.0,61
2012-08-05 06:00:00,29.4,1,350,1013.3,98.0,8.0,43
2012-08-05 09:00:00,37.1,2,150,1011.7,98.0,4.0,17
2012-08-05 12:00:00,38.5,1,230,1010.6,98.0,5.0,18
2012-08-05 15:00:00,34.2,0,0,1011.1,98.0,8.0,28
2012-08-05 18:00:00,25.0,1,180,1012.1,97.0,3.0,45
2012-08-05 21:00:00,23.7,1,300,1012.8,97.0,3.0,48
2012-08-06 00:00:00,23.2,1,40,1013.2,97.0,7.0,57
2012-08-06 03:00:00,24.4,1,40,1013.7,98.0,8.0,51
2012-08-06 06:00:00,32.5,1,140,1012.4,98.0,3.0,30
2012-08-06 09:00:00,37.9,1,180,1010.5,98.0,3.0,19
2012-08-06 12:00:00,37.8,2,340,1009.3,98.0,8.0,19
2012-08-06 15:00:00,33.6,2,330,1010.3,98.0,10.0,26
2012-08-06 18:00:00,29.6,2,40,1012.2,97.0,8.0,32
2012-08-06 21:00:00,26.0,2,50,1012.7,97.0,7.0,42
2012-08-07 00:00:00,25.0,2,340,1014.1,97.0,10.0,51
2012-08-07 03:00:00,25.2,1,350,1014.0,98.0,10.0,55
2012-08-07 06:00:00,29.0,1,310,1013.7,98.0,10.0,45
2012-08-07 09:00:00,31.6,1,300,1012.5,98.0,10.0,36
2012-08-07 12:00:00,34.3,2,300,1011.5,98.0,8.0,27
2012-08-07 15:00:00,32.5,2,320,1011.2,98.0,9.0,31
2012-08-07 18:00:00,29.2,1,30,1011.7,97.0,2.0,40
2012-08-07 21:00:00,26.4,1,340,1012.8,97.0,9.0,48
2012-08-08 00:00:00,18.6,0,0,1013.7,97.0,0.0,60
2012-08-08 03:00:00,21.9,0,0,1014.1,98.0,0.0,53
2012-08-08 06:00:00,31.6,1,300,1013.3,98.0,0.0,31
2012-08-08 09:00:00,34.0,2,340,1012.5,98.0,1.0,25
2012-08-08 12:00:00,35.7,2,340,1011.3,98.0,1.0,25
2012-08-08 15:00:00,33.2,1,310,1011.0,98.0,1.0,29
2012-08-08 18:00:00,25.4,1,300,1012.5,97.0,0.0,50
2012-08-08 21:00:00,21.6,0,0,1013.1,97.0,0.0,59
2012-08-09 00:00:00,20.8,1,60,1012.6,97.0,5.0,55
2012-08-09 03:00:00,23.8,1,80,1013.1,98.0,3.0,42
2012-08-09 06:00:00,32.2,2,130,1012.0,98.0,1.0,28
2012-08-09 09:00:00,38.1,2,140,1009.8,98.0,2.0,22
2012-08-09 12:00:00,38.5,1,180,1008.6,98.0,5.0,22
2012-08-09 15:00:00,35.2,3,190,1008.5,98.0,8.0,23
2012-08-09 18:00:00,27.8,1,160,1012.1,97.0,1.0,37
2012-08-09 21:00:00,24.2,1,80,1011.9,97.0,2.0,37
2012-08-10 00:00:00,24.8,3,150,1010.7,97.0,1.0,37
2012-08-10 03:00:00,25.0,4,150,1011.2,98.0,0.0,31
2012-08-10 06:00:00,33.1,3,170,1010.3,98.0,0.0,21
2012-08-10 09:00:00,38.2,2,200,1008.4,98.0,3.0,20
2012-08-10 12:00:00,37.6,2,200,1008.1,98.0,9.0,18
2012-08-10 15:00:00,36.9,2,220,1008.2,98.0,3.0,18
2012-08-10 18:00:00,30.8,3,150,1009.2,97.0,0.0,31
2012-08-10 21:00:00,27.4,3,150,1010.4,97.0,0.0,36
2012-08-11 00:00:00,24.2,2,140,1011.5,97.0,2.0,28
2012-08-11 03:00:00,25.0,3,150,1012.2,98.0,3.0,25
2012-08-11 06:00:00,35.5,3,160,1011.2,98.0,3.0,22
2012-08-11 09:00:00,37.3,2,180,1010.8,98.0,6.0,22
2012-08-11 12:00:00,39.3,2,220,1009.7,98.0,6.0,21
2012-08-11 15:00:00,37.4,1,260,1010.2,98.0,7.0,28
2012-08-11 18:00:00,26.4,0,0,1009.9,97.0,0.0,37
2012-08-11 21:00:00,25.6,2,140,1010.8,97.0,0.0,34
2012-08-12 00:00:00,24.0,1,120,1012.2,97.0,5.0,39
2012-08-12 03:00:00,23.6,1,200,1013.2,98.0,5.0,38
2012-08-12 06:00:00,33.3,0,0,1012.3,98.0,1.0,30
2012-08-12 09:00:00,39.7,1,250,1010.4,98.0,4.0,24
2012-08-12 12:00:00,39.6,2,170,1009.5,98.0,5.0,19
2012-08-12 15:00:00,36.3,2,330,1009.4,98.0,5.0,24
2012-08-12 18:00:00,30.1,1,250,1011.7,97.0,7.0,30
2012-08-12 21:00:00,27.6,1,110,1011.6,97.0,5.0,36
2012-08-13 00:00:00,22.8,1,60,1010.8,97.0,3.0,49
2012-08-13 03:00:00,20.2,1,160,1011.2,98.0,3.0,44
2012-08-13 06:00:00,30.2,1,60,1010.2,97.0,3.0,29
2012-08-13 09:00:00,37.5,2,350,1008.7,98.0,1.0,13
2012-08-13 12:00:00,38.7,2,330,1007.9,98.0,1.0,14
2012-08-13 15:00:00,35.6,2,330,1008.5,98.0,0.0,20
2012-08-13 18:00:00,30.6,2,80,1010.2,97.0,4.0,43
2012-08-13 21:00:00,27.2,3,80,1010.2,97.0,3.0,48
2012-08-14 00:00:00,23.4,1,350,1011.3,97.0,0.0,52
2012-08-14 03:00:00,22.5,1,340,1012.4,98.0,1.0,56
2012-08-14 06:00:00,27.8,2,340,1012.4,98.0,0.0,49
2012-08-14 09:00:00,32.0,3,40,1011.6,98.0,3.0,32
2012-08-14 12:00:00,33.1,3,320,1011.6,98.0,8.0,29
2012-08-14 15:00:00,30.0,3,20,1012.8,98.0,9.0,36
2012-08-14 18:00:00,30.2,1,40,1009.8,97.0,0.0,30
2012-08-14 21:00:00,24.2,1,320,1010.6,97.0,2.0,52
2012-08-15 00:00:00,21.2,2,80,1016.4,97.0,0.0,54
2012-08-15 03:00:00,21.6,1,150,1018.2,98.0,0.0,55
2012-08-15 06:00:00,29.0,3,140,1017.7,98.0,0.0,30
2012-08-15 09:00:00,32.1,2,150,1016.8,98.0,0.0,25
2012-08-15 12:00:00,33.1,2,150,1015.8,98.0,0.0,24
2012-08-15 15:00:00,30.0,2,100,1015.5,98.0,0.0,28
2012-08-15 18:00:00,25.2,1,60,1014.6,97.0,0.0,44
2012-08-15 21:00:00,23.3,1,100,1015.4,97.0,0.0,46
2012-08-16 00:00:00,21.9,1,300,1016.6,97.0,10.0,33
2012-08-16 03:00:00,22.7,2,140,1015.6,98.0,8.0,36
2012-08-16 06:00:00,29.3,7,130,1013.6,97.0,7.0,22
2012-08-16 09:00:00,33.8,7,130,1011.2,97.0,2.0,15
2012-08-16 12:00:00,34.7,4,190,1010.2,98.0,10.0,16
2012-08-16 15:00:00,33.6,2,200,1009.5,98.0,10.0,18
2012-08-16 18:00:00,25.4,1,150,1016.1,97.0,0.0,34
2012-08-16 21:00:00,23.0,2,150,1015.5,97.0,4.0,35
2012-08-17 00:00:00,25.6,2,150,1009.4,97.0,8.0,31
2012-08-17 03:00:00,25.8,1,150,1010.3,98.0,8.0,32
2012-08-17 06:00:00,33.6,3,220,1009.5,98.0,8.0,14
2012-08-17 09:00:00,36.5,3,200,1008.5,98.0,9.0,13
2012-08-17 12:00:00,38.7,4,200,1006.7,98.0,9.0,14
2012-08-17 15:00:00,36.9,3,200,1006.5,98.0,2.0,17
2012-08-17 18:00:00,26.4,1,120,1009.5,97.0,7.0,39
2012-08-17 21:00:00,29.2,2,180,1008.8,97.0,10.0,21
2012-08-18 00:00:00,24.8,1,120,1009.2,97.0,10.0,36
2012-08-18 03:00:00,26.6,1,140,1009.1,98.0,5.0,27
2012-08-18 06:00:00,35.5,5,190,1008.3,98.0,2.0,11
2012-08-18 09:00:00,38.5,6,200,1007.2,97.0,2.0,9
2012-08-18 12:00:00,39.0,3,200,1006.1,98.0,2.0,9
2012-08-18 15:00:00,36.3,4,220,1005.4,98.0,8.0,8
2012-08-18 18:00:00,32.9,3,270,1008.2,97.0,7.0,18
2012-08-18 21:00:00,25.1,1,320,1008.9,97.0,5.0,37
2012-08-19 00:00:00,23.6,2,270,1009.4,97.0,8.0,40
2012-08-19 03:00:00,23.5,1,280,1010.3,98.0,6.0,42
2012-08-19 06:00:00,28.2,2,240,1010.1,98.0,3.0,34
2012-08-19 09:00:00,29.1,3,280,1009.5,98.0,7.0,30
2012-08-19 12:00:00,31.1,4,280,1008.1,98.0,7.0,24
2012-08-19 15:00:00,28.9,3,290,1008.4,98.0,3.0,28
2012-08-19 18:00:00,30.2,1,270,1007.7,97.0,10.0,32
2012-08-19 21:00:00,27.4,1,270,1009.2,97.0,8.0,31
2012-08-20 00:00:00,16.6,1,280,1009.9,97.0,3.0,61
2012-08-20 03:00:00,16.8,0,0,1010.3,98.0,9.0,87
2012-08-20 06:00:00,25.5,1,200,1010.2,98.0,1.0,45
2012-08-20 09:00:00,27.4,3,270,1008.8,98.0,8.0,35
2012-08-20 12:00:00,28.5,3,290,1007.7,98.0,9.0,32
2012-08-20 15:00:00,28.1,1,280,1005.6,98.0,9.0,34
2012-08-20 18:00:00,25.1,2,280,1008.9,97.0,2.0,37
2012-08-20 21:00:00,18.3,1,280,1008.4,97.0,0.0,50
2012-08-21 00:00:00,20.2,1,260,1005.7,97.0,6.0,54
2012-08-21 03:00:00,21.6,0,0,1005.9,98.0,10.0,55
2012-08-21 06:00:00,26.2,3,240,1005.4,98.0,10.0,37
2012-08-21 09:00:00,26.5,2,270,1005.2,98.0,10.0,37
2012-08-21 12:00:00,28.2,2,350,1004.0,98.0,4.0,37
2012-08-21 15:00:00,25.8,1,350,1003.9,98.0,1.0,43
2012-08-21 18:00:00,22.4,1,280,1006.5,97.0,7.0,53
2012-08-21 21:00:00,24.2,1,260,1006.3,97.0,10.0,46
2012-08-22 00:00:00,15.3,0,0,1005.8,97.0,1.0,87
2012-08-22 03:00:00,17.6,2,150,1005.2,98.0,3.0,78
2012-08-22 06:00:00,27.7,2,170,1003.3,98.0,4.0,41
2012-08-22 09:00:00,28.2,4,180,1002.0,98.0,10.0,29
2012-08-22 12:00:00,20.3,3,220,1003.1,98.0,10.0,82
2012-08-22 15:00:00,22.0,1,200,1001.9,98.0,10.0,76
2012-08-22 18:00:00,20.5,1,60,1005.5,97.0,0.0,59
2012-08-22 21:00:00,16.8,0,0,1005.9,97.0,0.0,76
2012-08-23 00:00:00,10.0,0,0,1003.6,97.0,10.0,77
2012-08-23 03:00:00,12.4,2,220,1003.3,98.0,10.0,72
2012-08-23 06:00:00,13.2,2,200,1002.5,98.0,10.0,77
2012-08-23 09:00:00,14.8,2,200,1001.9,98.0,10.0,72
2012-08-23 12:00:00,13.4,2,330,1002.5,97.0,10.0,91
2012-08-23 15:00:00,14.1,2,280,1002.7,98.0,10.0,76
2012-08-23 18:00:00,18.0,2,240,1002.8,97.0,1.0,71
2012-08-23 21:00:00,13.6,1,280,1004.1,97.0,6.0,63
2012-08-24 00:00:00,13.7,2,290,1004.4,97.0,10.0,88
2012-08-24 03:00:00,14.2,3,290,1005.7,98.0,10.0,86
2012-08-24 06:00:00,16.4,2,290,1007.3,97.0,10.0,85
2012-08-24 09:00:00,21.3,2,290,1006.6,98.0,6.0,56
2012-08-24 12:00:00,25.2,3,300,1005.7,98.0,7.0,44
2012-08-24 15:00:00,24.6,2,210,1005.1,98.0,8.0,45
2012-08-24 18:00:00,13.5,2,280,1003.5,97.0,9.0,76
2012-08-24 21:00:00,12.8,3,290,1003.2,97.0,10.0,87
2012-08-25 00:00:00,17.2,2,260,1006.1,97.0,10.0,58
2012-08-25 03:00:00,15.8,2,260,1007.6,98.0,5.0,63
2012-08-25 06:00:00,21.8,3,300,1008.0,98.0,1.0,43
2012-08-25 09:00:00,23.6,5,300,1007.6,98.0,6.0,28
2012-08-25 12:00:00,25.0,4,290,1007.3,98.0,6.0,24
2012-08-25 15:00:00,22.5,4,290,1008.1,98.0,7.0,38
2012-08-25 18:00:00,21.6,2,230,1005.0,97.0,6.0,41
2012-08-25 21:00:00,19.4,3,260,1005.2,97.0,10.0,50
2012-08-26 00:00:00,12.3,1,240,1010.3,97.0,0.0,78
2012-08-26 03:00:00,13.7,1,220,1010.8,98.0,1.0,66
2012-08-26 06:00:00,21.5,4,280,1010.1,98.0,3.0,40
2012-08-26 09:00:00,23.4,3,300,1008.5,98.0,10.0,35
2012-08-26 12:00:00,24.1,2,280,1007.6,98.0,10.0,33
2012-08-26 15:00:00,22.4,2,260,1007.0,98.0,10.0,37
2012-08-26 18:00:00,18.8,2,260,1009.7,97.0,5.0,45
2012-08-26 21:00:00,16.2,1,230,1009.4,97.0,0.0,54
2012-08-27 00:00:00,14.2,1,350,1006.2,97.0,10.0,91
2012-08-27 03:00:00,14.4,0,0,1006.3,98.0,7.0,93
2012-08-27 06:00:00,20.0,1,20,1006.8,98.0,3.0,61
2012-08-27 09:00:00,24.2,2,80,1006.6,98.0,6.0,34
2012-08-27 12:00:00,25.4,2,80,1006.9,98.0,7.0,32
2012-08-27 15:00:00,22.8,2,330,1008.4,98.0,1.0,35
2012-08-27 18:00:00,18.6,2,220,1007.3,97.0,10.0,61
2012-08-27 21:00:00,15.4,1,270,1007.1,97.0,10.0,91
2012-08-28 00:00:00,10.6,1,60,1013.2,97.0,0.0,84
2012-08-28 03:00:00,11.4,1,60,1014.8,98.0,0.0,77
2012-08-28 06:00:00,21.8,1,120,1014.6,98.0,0.0,47
2012-08-28 09:00:00,26.3,2,160,1014.2,98.0,7.0,32
2012-08-28 12:00:00,26.8,2,120,1013.5,98.0,1.0,25
2012-08-28 15:00:00,24.6,1,120,1013.7,98.0,4.0,35
2012-08-28 18:00:00,16.2,1,350,1010.7,97.0,0.0,52
2012-08-28 21:00:00,12.5,1,70,1011.8,97.0,0.0,76
2012-08-29 00:00:00,12.4,1,200,1017.7,97.0,2.0,81
2012-08-29 03:00:00,13.4,1,160,1018.8,98.0,2.0,75
2012-08-29 06:00:00,25.4,3,140,1018.4,98.0,1.0,33
2012-08-29 09:00:00,29.6,2,140,1017.5,98.0,5.0,27
2012-08-29 12:00:00,30.2,2,100,1016.6,98.0,1.0,27
2012-08-29 15:00:00,25.7,1,110,1016.9,98.0,1.0,35
2012-08-29 18:00:00,18.2,1,180,1015.6,97.0,4.0,59
2012-08-29 21:00:00,15.8,1,120,1016.7,97.0,2.0,61
2012-08-30 00:00:00,14.8,1,130,1019.3,97.0,1.0,61
2012-08-30 03:00:00,15.3,1,140,1019.4,98.0,2.0,55
2012-08-30 06:00:00,25.2,4,170,1018.1,98.0,6.0,26
2012-08-30 09:00:00,27.4,4,170,1015.9,98.0,9.0,24
2012-08-30 12:00:00,27.4,5,190,1014.4,98.0,10.0,22
2012-08-30 15:00:00,25.4,3,150,1013.1,98.0,10.0,26
2012-08-30 18:00:00,17.6,1,140,1018.5,97.0,0.0,61
2012-08-30 21:00:00,16.1,1,120,1019.1,97.0,1.0,66
2012-08-31 00:00:00,22.0,3,160,1010.6,97.0,10.0,31
2012-08-31 03:00:00,20.2,4,170,1010.8,98.0,9.0,38
2012-08-31 06:00:00,24.6,3,260,1010.1,98.0,2.0,44
2012-08-31 09:00:00,27.3,4,240,1008.4,98.0,6.0,38
2012-08-31 12:00:00,26.6,4,260,1008.3,98.0,7.0,41
2012-08-31 15:00:00,24.0,3,250,1008.5,98.0,3.0,46
2012-08-31 18:00:00,23.4,2,150,1012.4,97.0,10.0,30
2012-08-31 21:00:00,23.1,3,160,1011.2,97.0,10.0,27
2012-09-01 00:00:00,14.3,2,320,1011.4,97.0,7.0,73
2012-09-01 03:00:00,12.8,2,240,1012.5,98.0,3.0,72
2012-09-01 06:00:00,15.6,3,290,1012.6,98.0,6.0,55
2012-09-01 09:00:00,19.0,3,290,1011.1,98.0,4.0,39
2012-09-01 12:00:00,19.8,3,290,1010.4,98.0,3.0,31
2012-09-01 15:00:00,15.4,2,300,1011.5,98.0,4.0,40
2012-09-01 18:00:00,19.4,2,300,1010.0,97.0,0.0,66
2012-09-01 21:00:00,14.9,2,310,1011.1,97.0,0.0,73
2012-09-02 00:00:00,8.0,2,260,1013.2,97.0,2.0,86
2012-09-02 03:00:00,8.5,1,260,1013.0,98.0,4.0,82
2012-09-02 06:00:00,11.8,2,260,1013.0,98.0,10.0,62
2012-09-02 09:00:00,13.4,3,270,1012.7,98.0,10.0,48
2012-09-02 12:00:00,13.4,4,280,1013.0,98.0,10.0,50
2012-09-02 15:00:00,12.5,3,250,1013.0,97.0,10.0,60
2012-09-02 18:00:00,14.0,2,300,1011.9,97.0,8.0,43
2012-09-02 21:00:00,11.2,3,300,1012.2,97.0,4.0,64
2012-09-03 00:00:00,8.2,5,250,1015.2,97.0,9.0,74
2012-09-03 03:00:00,8.4,4,320,1016.4,98.0,10.0,61
2012-09-03 06:00:00,10.0,3,320,1017.3,98.0,10.0,51
2012-09-03 09:00:00,14.8,4,310,1016.3,98.0,8.0,44
2012-09-03 12:00:00,16.7,4,320,1016.0,98.0,7.0,31
2012-09-03 15:00:00,15.4,2,330,1016.0,98.0,9.0,33
2012-09-03 18:00:00,12.0,3,320,1013.6,97.0,9.0,64
2012-09-03 21:00:00,8.2,5,290,1014.8,97.0,9.0,75
2012-09-04 00:00:00,8.6,1,220,1017.2,97.0,9.0,64
2012-09-04 03:00:00,9.4,1,260,1017.3,98.0,9.0,68
2012-09-04 06:00:00,15.5,2,270,1016.9,98.0,1.0,46
2012-09-04 09:00:00,18.9,2,280,1015.7,98.0,8.0,34
2012-09-04 12:00:00,19.5,2,300,1015.3,98.0,7.0,32
2012-09-04 15:00:00,17.7,2,310,1015.6,98.0,4.0,37
2012-09-04 18:00:00,12.4,2,300,1016.9,97.0,2.0,45
2012-09-04 21:00:00,9.4,1,290,1017.3,97.0,9.0,58
2012-09-05 00:00:00,8.2,0,0,1017.5,97.0,10.0,69
2012-09-05 03:00:00,10.6,1,140,1017.1,98.0,9.0,62
2012-09-05 06:00:00,20.6,2,140,1015.5,98.0,8.0,34
2012-09-05 09:00:00,21.2,4,160,1014.4,98.0,10.0,33
2012-09-05 12:00:00,18.0,1,200,1014.6,98.0,10.0,84
2012-09-05 15:00:00,15.4,2,240,1016.0,97.0,10.0,81
2012-09-05 18:00:00,10.6,0,0,1016.7,97.0,1.0,64
2012-09-05 21:00:00,7.9,0,0,1017.5,97.0,0.0,72
2012-09-06 00:00:00,13.4,1,80,1016.3,97.0,10.0,94
2012-09-06 03:00:00,13.8,1,140,1016.7,97.0,10.0,94
2012-09-06 06:00:00,19.4,2,150,1016.7,98.0,6.0,63
2012-09-06 09:00:00,23.6,2,240,1015.3,98.0,8.0,36
2012-09-06 12:00:00,24.0,1,200,1014.9,98.0,10.0,32
2012-09-06 15:00:00,20.2,1,150,1015.2,97.0,8.0,47
2012-09-06 18:00:00,14.0,1,210,1016.6,97.0,10.0,93
2012-09-06 21:00:00,13.8,1,160,1016.0,97.0,10.0,93
2012-09-07 00:00:00,11.6,0,0,1017.8,97.0,4.0,69
2012-09-07 03:00:00,11.2,0,0,1018.6,98.0,0.0,75
2012-09-07 06:00:00,21.4,1,230,1017.6,98.0,0.0,46
2012-09-07 09:00:00,25.2,2,220,1016.0,98.0,6.0,29
2012-09-07 12:00:00,26.4,4,190,1014.5,98.0,8.0,24
2012-09-07 15:00:00,22.0,2,200,1014.4,97.0,2.0,34
2012-09-07 18:00:00,17.2,1,160,1016.1,97.0,10.0,59
2012-09-07 21:00:00,15.0,0,0,1016.7,97.0,8.0,62
2012-09-08 00:00:00,12.2,1,150,1014.8,97.0,0.0,61
2012-09-08 03:00:00,11.6,1,150,1014.5,98.0,6.0,60
2012-09-08 06:00:00,23.2,4,180,1012.6,98.0,6.0,30
2012-09-08 09:00:00,26.8,10,200,1010.9,97.0,4.0,17
2012-09-08 12:00:00,27.8,10,210,1009.4,97.0,5.0,19
2012-09-08 15:00:00,24.1,4,210,1008.9,98.0,4.0,25
2012-09-08 18:00:00,15.4,1,160,1014.6,97.0,0.0,55
2012-09-08 21:00:00,13.4,1,140,1014.7,97.0,0.0,60
2012-09-09 00:00:00,16.8,1,150,1009.6,97.0,8.0,67
2012-09-09 03:00:00,15.0,2,110,1010.4,98.0,4.0,76
2012-09-09 06:00:00,19.2,4,210,1011.4,98.0,6.0,68
2012-09-09 09:00:00,21.9,3,230,1011.3,98.0,6.0,42
2012-09-09 12:00:00,21.8,2,260,1011.4,98.0,6.0,39
2012-09-09 15:00:00,19.4,2,250,1011.7,98.0,3.0,39
2012-09-09 18:00:00,18.2,2,180,1009.6,97.0,4.0,36
2012-09-09 21:00:00,15.7,1,160,1009.9,97.0,7.0,49
2012-09-10 00:00:00,7.4,1,160,1013.4,97.0,3.0,76
2012-09-10 03:00:00,8.8,1,110,1013.2,98.0,2.0,76
2012-09-10 06:00:00,20.4,3,230,1011.9,98.0,0.0,28
2012-09-10 09:00:00,22.9,4,230,1011.0,98.0,8.0,24
2012-09-10 12:00:00,21.2,6,230,1011.0,97.0,10.0,34
2012-09-10 15:00:00,16.4,3,220,1011.8,97.0,10.0,72
2012-09-10 18:00:00,12.6,1,240,1013.0,97.0,3.0,61
2012-09-10 21:00:00,9.5,1,160,1013.2,97.0,3.0,69
2012-09-11 00:00:00,6.4,0,0,1014.3,97.0,0.0,73
2012-09-11 03:00:00,6.0,2,240,1014.9,98.0,0.0,72
2012-09-11 06:00:00,12.7,4,230,1014.8,98.0,4.0,59
2012-09-11 09:00:00,14.5,4,230,1013.9,98.0,8.0,44
2012-09-11 12:00:00,14.6,4,290,1013.6,98.0,8.0,46
2012-09-11 15:00:00,10.8,1,240,1014.9,97.0,10.0,78
2012-09-11 18:00:00,14.2,2,240,1012.9,97.0,8.0,78
2012-09-11 21:00:00,9.6,1,240,1013.6,97.0,3.0,70
2012-09-12 00:00:00,6.6,3,270,1016.3,97.0,0.0,72
2012-09-12 03:00:00,6.8,2,270,1017.3,98.0,9.0,72
2012-09-12 06:00:00,12.4,4,260,1017.2,98.0,9.0,57
2012-09-12 09:00:00,14.5,4,230,1016.7,98.0,7.0,41
2012-09-12 12:00:00,16.6,4,240,1015.2,98.0,4.0,29
2012-09-12 15:00:00,14.2,3,260,1015.3,97.0,4.0,35
2012-09-12 18:00:00,9.8,1,260,1015.7,97.0,10.0,71
2012-09-12 21:00:00,9.6,2,260,1015.6,97.0,10.0,64
2012-09-13 00:00:00,13.6,5,220,1012.3,97.0,9.0,44
2012-09-13 03:00:00,12.7,4,220,1012.0,98.0,9.0,47
2012-09-13 06:00:00,15.2,4,290,1013.2,97.0,10.0,51
2012-09-13 09:00:00,15.4,2,260,1013.4,98.0,10.0,67
2012-09-13 12:00:00,16.2,2,280,1013.0,98.0,10.0,71
2012-09-13 15:00:00,16.4,1,230,1012.6,97.0,7.0,77
2012-09-13 18:00:00,13.2,2,220,1014.6,97.0,7.0,39
2012-09-13 21:00:00,14.6,4,230,1013.1,97.0,10.0,40
2012-09-14 00:00:00,11.2,1,250,1013.7,97.0,4.0,90
